SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100577,0,Cash loans,F,63.47671232876712,4.52,2.0,N,Y,171000.0,555273.0,15912.0,463500.0,0.09305263157894737,0.028656174530366143,Pensioner,Lower secondary,Married,House / apartment,
100578,0,Cash loans,M,30.624657534246577,12.53,3.0,N,N,135000.0,358443.0,16839.0,252000.0,0.12473333333333333,0.04697818063123007,Commercial associate,Lower secondary,Married,With parents,Laborers
100579,0,Cash loans,M,43.706849315068496,0.53,4.0,N,N,180000.0,270000.0,29209.5,270000.0,0.162275,0.10818333333333334,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100580,0,Cash loans,F,52.07671232876712,4.63,2.0,N,Y,270000.0,528318.0,26973.0,441000.0,0.0999,0.05105447855268986,Working,Secondary / secondary special,Married,House / apartment,Laborers
100581,0,Cash loans,F,53.38082191780822,10.68,2.0,N,Y,270000.0,835380.0,31950.0,675000.0,0.11833333333333333,0.03824606765783237,Commercial associate,Higher education,Married,House / apartment,
100582,0,Cash loans,M,62.56986301369863,4.52,2.0,N,Y,135000.0,1546020.0,45328.5,1350000.0,0.33576666666666666,0.029319478402607988,Pensioner,Secondary / secondary special,Married,House / apartment,
100583,0,Cash loans,M,45.10958904109589,12.07,3.0,Y,Y,360000.0,343800.0,13090.5,225000.0,0.0363625,0.03807591623036649,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
100584,0,Cash loans,F,52.30684931506849,6.02,1.0,N,N,139500.0,269550.0,10264.5,225000.0,0.07358064516129033,0.03808013355592654,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants
100585,0,Cash loans,M,33.772602739726025,3.76,2.0,N,Y,126000.0,284400.0,10849.5,225000.0,0.08610714285714285,0.03814873417721519,Working,Secondary / secondary special,Married,House / apartment,Laborers
100586,0,Cash loans,F,61.07123287671233,4.52,1.0,N,Y,85500.0,515529.0,21969.0,391500.0,0.25694736842105265,0.042614479495818855,Pensioner,Secondary / secondary special,Widow,House / apartment,
100587,0,Cash loans,F,49.31232876712329,2.05,2.0,Y,Y,90000.0,117162.0,11718.0,103500.0,0.1302,0.10001536334306345,Working,Secondary / secondary special,Widow,House / apartment,Cleaning staff
100588,0,Cash loans,F,32.37260273972603,4.22,2.0,N,Y,157500.0,679500.0,19998.0,679500.0,0.12697142857142857,0.02943046357615894,Commercial associate,Higher education,Single / not married,House / apartment,Laborers
100589,0,Cash loans,M,27.542465753424658,3.99,1.0,N,Y,103500.0,302076.0,26055.0,270000.0,0.25173913043478263,0.0862531283518055,Working,Secondary / secondary special,Single / not married,House / apartment,
100590,0,Cash loans,F,43.62465753424657,3.79,2.0,Y,N,225000.0,478498.5,51534.0,454500.0,0.22904,0.10769939717679365,Working,Secondary / secondary special,Married,House / apartment,
100593,0,Cash loans,F,37.515068493150686,18.4,2.0,Y,Y,90000.0,263686.5,28107.0,238500.0,0.3123,0.10659248767001724,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100594,0,Cash loans,F,39.24383561643835,1.6,1.0,N,Y,106398.0,360000.0,9900.0,360000.0,0.09304686178311622,0.0275,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff
100595,0,Cash loans,F,42.56986301369863,2.71,2.0,N,Y,247500.0,450000.0,35685.0,450000.0,0.1441818181818182,0.0793,Working,Secondary / secondary special,Married,House / apartment,Realty agents
100596,0,Cash loans,F,47.11232876712329,2.05,1.0,N,Y,117000.0,599778.0,25542.0,477000.0,0.2183076923076923,0.0425857567299901,Working,Secondary / secondary special,Separated,House / apartment,Cooking staff
100597,0,Cash loans,F,51.15890410958904,3.93,1.0,N,Y,135000.0,734994.0,23841.0,526500.0,0.1766,0.032436999485710084,Working,Secondary / secondary special,Separated,House / apartment,
100598,0,Cash loans,M,36.72602739726028,2.9,2.0,N,Y,202500.0,1125000.0,44617.5,1125000.0,0.22033333333333333,0.03966,Working,Higher education,Married,House / apartment,Drivers
100599,0,Cash loans,M,44.156164383561645,10.47,2.0,N,Y,315000.0,835380.0,40320.0,675000.0,0.128,0.048265460030165915,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100600,0,Cash loans,F,40.41369863013698,22.17,4.0,N,Y,112500.0,1237684.5,47272.5,1138500.0,0.4202,0.03819430557625954,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100601,0,Cash loans,F,37.01095890410959,2.49,2.0,N,Y,157500.0,284400.0,14724.0,225000.0,0.09348571428571428,0.05177215189873418,Working,Secondary / secondary special,Married,House / apartment,Laborers
100603,0,Cash loans,M,54.41643835616439,5.53,2.0,N,Y,144000.0,442791.0,28426.5,400500.0,0.19740625,0.06419845931827883,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff
100604,0,Cash loans,F,23.10410958904109,2.15,2.0,N,N,180000.0,278460.0,19800.0,225000.0,0.11,0.07110536522301228,Commercial associate,Higher education,Civil marriage,House / apartment,
100605,0,Cash loans,F,27.17808219178082,0.76,3.0,Y,Y,229500.0,1006920.0,72778.5,900000.0,0.3171176470588235,0.07227833392920986,Working,Higher education,Married,House / apartment,Laborers
100606,0,Cash loans,M,55.81369863013698,4.52,2.0,Y,Y,225000.0,593010.0,19260.0,495000.0,0.0856,0.032478373045985734,Pensioner,Secondary / secondary special,Married,House / apartment,
100608,0,Cash loans,F,56.43013698630137,4.52,2.0,N,N,184500.0,654498.0,28957.5,585000.0,0.15695121951219512,0.044243832677869147,Pensioner,Secondary / secondary special,Married,House / apartment,
100609,0,Cash loans,F,25.34246575342466,1.34,1.0,N,Y,180000.0,294322.5,19800.0,243000.0,0.11,0.06727314425502637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100610,0,Cash loans,F,36.38630136986301,1.21,1.0,Y,Y,292500.0,900000.0,26446.5,900000.0,0.09041538461538462,0.029385,Commercial associate,Incomplete higher,Separated,House / apartment,Sales staff
100611,0,Cash loans,F,47.772602739726025,9.43,2.0,N,N,135000.0,254700.0,16276.5,225000.0,0.12056666666666667,0.06390459363957597,Working,Higher education,Married,House / apartment,Sales staff
100612,0,Cash loans,F,39.92602739726028,9.78,2.0,Y,N,157500.0,1288350.0,37669.5,1125000.0,0.23917142857142856,0.02923856095005239,Commercial associate,Higher education,Married,House / apartment,Laborers
100614,0,Revolving loans,F,22.263013698630136,0.42,1.0,N,N,90000.0,180000.0,9000.0,180000.0,0.1,0.05,Commercial associate,Incomplete higher,Single / not married,House / apartment,Core staff
100615,0,Cash loans,F,50.12054794520548,15.05,1.0,N,Y,180000.0,675000.0,19867.5,675000.0,0.110375,0.029433333333333332,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff
100616,1,Cash loans,M,36.93424657534246,0.64,1.0,Y,N,225000.0,203760.0,22072.5,180000.0,0.0981,0.10832597173144877,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100619,0,Cash loans,F,30.56438356164384,2.44,1.0,N,N,99000.0,364896.0,13653.0,315000.0,0.1379090909090909,0.03741614048934491,Commercial associate,Higher education,Single / not married,House / apartment,
100620,0,Cash loans,F,47.63835616438356,5.45,2.0,N,Y,225000.0,1800000.0,49500.0,1800000.0,0.22,0.0275,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
100621,0,Cash loans,M,49.87397260273973,10.8,2.0,Y,Y,450000.0,1312110.0,52168.5,1125000.0,0.11593,0.039759242746416075,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100623,0,Cash loans,F,48.73698630136986,14.71,2.0,N,Y,207000.0,380533.5,16249.5,328500.0,0.0785,0.04270189089791043,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff
100624,0,Cash loans,M,65.0931506849315,4.52,2.0,Y,Y,99000.0,521280.0,22216.5,450000.0,0.22440909090909092,0.042619129834254144,Pensioner,Secondary / secondary special,Married,House / apartment,
100626,0,Cash loans,F,30.767123287671232,0.55,5.0,N,Y,337500.0,926136.0,37849.5,760500.0,0.11214666666666667,0.04086818782554614,Commercial associate,Higher education,Married,House / apartment,Core staff
100627,0,Cash loans,F,41.26301369863014,22.72,2.0,N,Y,162000.0,874152.0,46701.0,810000.0,0.2882777777777778,0.0534243472531093,Commercial associate,Higher education,Married,House / apartment,Laborers
100628,0,Cash loans,F,42.93424657534246,0.59,3.0,Y,N,121500.0,225000.0,8469.0,225000.0,0.0697037037037037,0.03764,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100629,0,Cash loans,F,47.32876712328767,25.44,2.0,N,Y,112500.0,201024.0,8982.0,144000.0,0.07984,0.044681232091690545,Working,Secondary / secondary special,Married,House / apartment,Core staff
100630,0,Cash loans,F,26.09315068493151,2.18,1.0,Y,N,202500.0,675000.0,18693.0,675000.0,0.09231111111111111,0.027693333333333334,Working,Higher education,Single / not married,House / apartment,Laborers
100631,0,Cash loans,F,47.98630136986301,6.61,2.0,N,Y,135000.0,913500.0,26838.0,913500.0,0.1988,0.029379310344827585,Working,Secondary / secondary special,Separated,House / apartment,
100632,0,Cash loans,M,44.36986301369863,2.92,2.0,Y,Y,225000.0,732915.0,79065.0,675000.0,0.3514,0.10787744827162768,Commercial associate,Higher education,Married,House / apartment,Managers
100633,0,Cash loans,M,36.016438356164386,4.27,3.0,Y,Y,247500.0,414792.0,25195.5,315000.0,0.1018,0.06074249262280854,Working,Secondary / secondary special,Married,House / apartment,Drivers
100634,0,Cash loans,F,34.28767123287671,4.34,2.0,N,Y,108000.0,157500.0,14575.5,157500.0,0.13495833333333335,0.09254285714285715,Commercial associate,Higher education,Married,House / apartment,Core staff
100635,0,Cash loans,F,33.602739726027394,8.43,2.0,N,Y,157500.0,238500.0,19120.5,238500.0,0.1214,0.08016981132075472,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100636,1,Cash loans,F,57.59452054794521,4.22,1.0,N,Y,211500.0,1506816.0,49927.5,1350000.0,0.23606382978723403,0.033134437117737,Commercial associate,Higher education,Separated,House / apartment,High skill tech staff
100637,0,Revolving loans,F,62.69315068493151,6.47,2.0,N,Y,270000.0,765000.0,38250.0,765000.0,0.14166666666666666,0.05,Commercial associate,Higher education,Married,House / apartment,Core staff
100638,0,Cash loans,M,36.8986301369863,3.84,2.0,Y,Y,135000.0,203760.0,20151.0,180000.0,0.14926666666666666,0.09889575971731449,Working,Secondary / secondary special,Married,House / apartment,Laborers
100639,0,Cash loans,F,48.14520547945205,1.51,2.0,N,Y,90000.0,158301.0,15552.0,148500.0,0.1728,0.0982432201944397,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100640,0,Cash loans,F,32.56712328767123,6.19,4.0,N,Y,157500.0,373311.0,20380.5,283500.0,0.1294,0.054593890884543986,Working,Higher education,Married,House / apartment,Managers
100641,1,Cash loans,M,31.246575342465757,1.26,2.0,N,Y,112500.0,254700.0,20250.0,225000.0,0.18,0.07950530035335689,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Security staff
100642,0,Cash loans,F,59.98082191780822,4.52,2.0,N,Y,157500.0,1350000.0,47056.5,1350000.0,0.2987714285714286,0.03485666666666667,Pensioner,Incomplete higher,Married,House / apartment,
100643,0,Cash loans,F,63.52054794520548,4.52,1.0,N,Y,90000.0,755190.0,29677.5,675000.0,0.32975,0.03929805744249792,Pensioner,Higher education,Separated,House / apartment,
100644,0,Cash loans,F,34.14520547945205,4.47,4.0,Y,Y,76500.0,119925.0,13045.5,112500.0,0.17052941176470587,0.10878048780487805,Working,Higher education,Married,House / apartment,
100645,0,Cash loans,M,33.80821917808219,9.13,1.0,Y,N,247500.0,900000.0,31887.0,900000.0,0.12883636363636364,0.03543,Working,Secondary / secondary special,Single / not married,House / apartment,Managers
100646,1,Cash loans,M,41.512328767123286,0.82,2.0,Y,Y,216000.0,640080.0,31261.5,450000.0,0.14472916666666666,0.04883998875140608,Working,Secondary / secondary special,Married,House / apartment,Laborers
100647,0,Revolving loans,F,46.96438356164384,2.88,2.0,N,Y,99000.0,247500.0,12375.0,247500.0,0.125,0.05,Working,Higher education,Married,House / apartment,
100648,0,Cash loans,M,34.92876712328767,4.4,2.0,Y,N,67500.0,225000.0,11074.5,225000.0,0.16406666666666667,0.04922,Working,Secondary / secondary special,Civil marriage,House / apartment,Core staff
100649,1,Cash loans,F,31.926027397260277,13.24,4.0,N,N,180000.0,284400.0,13387.5,225000.0,0.074375,0.04707278481012658,Working,Secondary / secondary special,Civil marriage,House / apartment,
100650,1,Cash loans,M,45.43013698630137,4.1,1.0,N,N,135000.0,808650.0,31333.5,675000.0,0.2321,0.038747913188647745,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers
100651,0,Cash loans,F,35.172602739726024,6.22,2.0,Y,N,157500.0,634482.0,20596.5,454500.0,0.13077142857142857,0.03246191381315782,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100652,0,Cash loans,F,60.33150684931507,4.52,2.0,Y,Y,130500.0,995562.0,54684.0,922500.0,0.4190344827586207,0.05492776944077817,Pensioner,Secondary / secondary special,Married,House / apartment,
100653,0,Cash loans,F,33.95616438356164,2.34,2.0,N,Y,247500.0,755856.0,38722.5,652500.0,0.15645454545454546,0.05122999618975043,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100654,0,Cash loans,F,32.23835616438356,10.43,4.0,N,Y,135000.0,427500.0,19939.5,427500.0,0.1477,0.046642105263157894,Working,Higher education,Married,House / apartment,
100655,0,Revolving loans,M,54.14520547945205,33.27,2.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100656,0,Cash loans,F,55.942465753424656,4.52,2.0,N,Y,54000.0,312768.0,13378.5,270000.0,0.24775,0.042774516574585635,Pensioner,Secondary / secondary special,Married,House / apartment,
100657,0,Cash loans,F,52.64383561643836,12.48,2.0,N,N,135000.0,414792.0,16357.5,315000.0,0.12116666666666667,0.03943542787710467,Working,Lower secondary,Married,House / apartment,
100658,0,Cash loans,F,24.51506849315069,3.78,3.0,N,N,189000.0,215640.0,11695.5,180000.0,0.061880952380952384,0.05423622704507512,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100659,0,Cash loans,F,51.85205479452055,2.67,2.0,N,Y,90000.0,603792.0,19606.5,504000.0,0.21785,0.03247227522060577,Working,Secondary / secondary special,Married,House / apartment,Core staff
100660,0,Revolving loans,M,40.38082191780822,5.08,4.0,N,Y,234000.0,270000.0,13500.0,270000.0,0.057692307692307696,0.05,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100661,0,Cash loans,M,34.3013698630137,10.61,2.0,Y,Y,202500.0,808650.0,31464.0,675000.0,0.15537777777777778,0.03890929326655537,Commercial associate,Higher education,Married,House / apartment,Managers
100662,0,Cash loans,F,46.15890410958904,0.99,2.0,N,Y,67500.0,152685.0,7924.5,103500.0,0.1174,0.051900972590627766,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100663,0,Cash loans,F,47.74246575342466,6.62,2.0,N,Y,112500.0,254700.0,17149.5,225000.0,0.15244,0.06733215547703181,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff
100664,0,Cash loans,M,55.04657534246575,1.2,1.0,Y,Y,87750.0,314100.0,11767.5,225000.0,0.1341025641025641,0.037464183381088825,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers
100665,0,Revolving loans,F,21.27671232876712,1.38,4.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100666,0,Cash loans,M,29.29041095890411,4.36,1.0,Y,Y,135000.0,422451.0,19822.5,297000.0,0.14683333333333334,0.04692260167451373,Working,Secondary / secondary special,Single / not married,House / apartment,
100667,0,Cash loans,M,55.10410958904109,4.52,2.0,N,Y,45000.0,168102.0,16753.5,148500.0,0.3723,0.0996627047863797,Pensioner,Secondary / secondary special,Married,House / apartment,
100668,0,Cash loans,F,40.35890410958904,18.54,2.0,N,N,144000.0,364896.0,16069.5,315000.0,0.11159375,0.04403857537490134,Working,Higher education,Single / not married,House / apartment,
100669,0,Cash loans,M,62.98630136986301,4.52,2.0,Y,N,81000.0,670500.0,36504.0,670500.0,0.45066666666666666,0.05444295302013423,Pensioner,Secondary / secondary special,Married,House / apartment,
100670,0,Cash loans,F,54.08493150684932,10.2,2.0,N,Y,112500.0,381528.0,14512.5,315000.0,0.129,0.0380378373277977,Working,Incomplete higher,Married,House / apartment,
100671,0,Cash loans,F,33.01917808219178,3.76,3.0,N,Y,135000.0,900000.0,46732.5,900000.0,0.3461666666666667,0.051925,Commercial associate,Lower secondary,Married,With parents,Core staff
100672,1,Cash loans,M,57.827397260273976,4.52,2.0,N,Y,112500.0,808650.0,26217.0,675000.0,0.23304,0.032420701168614355,Pensioner,Secondary / secondary special,Married,House / apartment,
100673,0,Cash loans,M,44.69315068493151,0.61,2.0,Y,N,225000.0,942300.0,24984.0,675000.0,0.11104,0.026513849092645654,Working,Higher education,Single / not married,House / apartment,IT staff
100674,0,Cash loans,F,40.98630136986301,2.99,2.0,Y,Y,157500.0,900000.0,46084.5,900000.0,0.2926,0.051205,Working,Higher education,Married,House / apartment,Laborers
100675,0,Cash loans,M,61.65205479452055,4.52,2.0,Y,Y,202500.0,1125000.0,33025.5,1125000.0,0.1630888888888889,0.029356,Pensioner,Secondary / secondary special,Married,House / apartment,
100676,0,Cash loans,M,51.2958904109589,3.63,2.0,Y,N,121500.0,1223010.0,45454.5,1125000.0,0.3741111111111111,0.03716609022003091,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100678,0,Cash loans,F,29.035616438356165,2.34,4.0,Y,Y,184500.0,1078200.0,31522.5,900000.0,0.17085365853658538,0.029236227045075124,Working,Higher education,Married,House / apartment,High skill tech staff
100679,0,Cash loans,F,54.706849315068496,18.22,2.0,N,Y,72000.0,384048.0,14607.0,270000.0,0.202875,0.038034308211473564,Working,Secondary / secondary special,Married,House / apartment,
100680,0,Cash loans,F,46.01095890410959,8.38,2.0,N,Y,90000.0,254700.0,27153.0,225000.0,0.3017,0.1066077738515901,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
100681,0,Cash loans,F,45.97534246575343,16.13,2.0,Y,N,180000.0,526491.0,26878.5,454500.0,0.149325,0.05105215473768782,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100682,0,Cash loans,M,45.95342465753425,3.9,2.0,N,Y,90000.0,279000.0,13135.5,279000.0,0.14595,0.047080645161290326,Working,Secondary / secondary special,Married,House / apartment,Drivers
100683,0,Revolving loans,M,47.47123287671233,5.85,2.0,Y,Y,157500.0,270000.0,13500.0,270000.0,0.08571428571428572,0.05,Working,Secondary / secondary special,Married,House / apartment,Drivers
100684,0,Cash loans,M,55.65205479452055,5.53,2.0,Y,N,225000.0,991944.0,29002.5,828000.0,0.1289,0.029238041663642304,Working,Secondary / secondary special,Married,House / apartment,Secretaries
100685,0,Cash loans,M,54.84931506849315,5.82,1.0,N,N,265500.0,360000.0,23134.5,360000.0,0.08713559322033898,0.0642625,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers
100686,0,Cash loans,F,35.99178082191781,7.07,2.0,N,N,135000.0,1125000.0,40410.0,1125000.0,0.29933333333333334,0.03592,State servant,Higher education,Married,House / apartment,Core staff
100687,0,Cash loans,M,33.58082191780822,5.32,2.0,Y,Y,243000.0,631332.0,40477.5,585000.0,0.16657407407407407,0.06411444374750527,Working,Secondary / secondary special,Married,House / apartment,Security staff
100688,0,Cash loans,F,35.8986301369863,3.48,4.0,N,Y,135000.0,167121.0,13527.0,139500.0,0.1002,0.08094135386935214,Working,Secondary / secondary special,Married,With parents,Sales staff
100689,0,Cash loans,F,59.59452054794521,4.52,1.0,N,Y,63000.0,528633.0,23413.5,472500.0,0.37164285714285716,0.044290651548427734,Pensioner,Secondary / secondary special,Widow,House / apartment,
100690,1,Cash loans,F,33.24657534246575,10.45,3.0,N,Y,135000.0,244998.0,16704.0,175500.0,0.12373333333333333,0.06818014840937477,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100691,0,Revolving loans,M,43.02739726027397,4.21,4.0,N,Y,225000.0,585000.0,29250.0,585000.0,0.13,0.05,Working,Secondary / secondary special,Married,House / apartment,Laborers
100692,0,Cash loans,F,23.16164383561644,1.98,2.0,N,Y,81000.0,90000.0,10809.0,90000.0,0.13344444444444445,0.1201,State servant,Incomplete higher,Married,House / apartment,Medicine staff
100693,0,Cash loans,F,44.42465753424658,12.13,5.0,N,Y,90000.0,808650.0,26217.0,675000.0,0.2913,0.032420701168614355,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100694,0,Revolving loans,M,39.32602739726028,12.81,3.0,N,Y,180000.0,450000.0,22500.0,450000.0,0.125,0.05,State servant,Higher education,Married,House / apartment,Laborers
100695,0,Cash loans,F,47.74246575342466,4.52,2.0,N,Y,135000.0,1219500.0,35788.5,1219500.0,0.2651,0.029346863468634687,Pensioner,Secondary / secondary special,Married,House / apartment,
100696,0,Cash loans,M,41.64383561643836,0.72,2.0,Y,Y,360000.0,675000.0,21906.0,675000.0,0.06085,0.032453333333333334,Working,Lower secondary,Married,House / apartment,Laborers
100697,0,Cash loans,F,56.56986301369863,4.52,2.0,N,Y,225000.0,495985.5,17946.0,409500.0,0.07976,0.03618250936771337,Pensioner,Higher education,Married,House / apartment,
100698,0,Cash loans,M,39.97260273972603,5.54,1.0,N,Y,157500.0,477000.0,20340.0,477000.0,0.12914285714285714,0.04264150943396226,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Managers
100700,0,Cash loans,F,47.512328767123286,5.62,2.0,N,N,157500.0,526491.0,31482.0,454500.0,0.19988571428571428,0.05979589394690508,Commercial associate,Higher education,Married,House / apartment,Sales staff
100701,0,Cash loans,F,62.68767123287671,4.52,2.0,N,Y,67500.0,495000.0,19629.0,495000.0,0.2908,0.039654545454545456,Pensioner,Secondary / secondary special,Married,House / apartment,
100703,0,Cash loans,F,68.63013698630137,4.52,2.0,Y,Y,112500.0,225000.0,21919.5,225000.0,0.19484,0.09742,Pensioner,Secondary / secondary special,Married,House / apartment,
100704,0,Cash loans,F,48.71506849315068,19.29,2.0,N,N,90000.0,760500.0,22234.5,760500.0,0.24705,0.029236686390532545,State servant,Higher education,Married,House / apartment,Managers
100705,0,Cash loans,M,47.21369863013699,2.44,2.0,N,Y,90000.0,490536.0,32067.0,405000.0,0.3563,0.06537134889182446,Working,Secondary / secondary special,Married,Office apartment,Laborers
100706,0,Cash loans,F,61.53424657534247,4.52,1.0,N,Y,180000.0,533668.5,22738.5,477000.0,0.126325,0.04260791109087383,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,
100707,0,Cash loans,M,46.465753424657535,4.52,5.0,N,Y,135000.0,1160973.0,37579.5,909000.0,0.27836666666666665,0.03236896982100359,Pensioner,Higher education,Married,House / apartment,
100708,0,Cash loans,F,48.057534246575344,7.52,1.0,N,Y,135000.0,808650.0,29839.5,675000.0,0.22103333333333333,0.03690038953811909,Commercial associate,Secondary / secondary special,Separated,House / apartment,Accountants
100709,0,Cash loans,M,23.96164383561644,4.81,4.0,Y,Y,157500.0,225000.0,11650.5,225000.0,0.07397142857142858,0.05178,Working,Secondary / secondary special,Married,House / apartment,Core staff
100710,0,Cash loans,M,31.383561643835616,1.05,2.0,Y,Y,180000.0,439740.0,21154.5,315000.0,0.117525,0.04810683585755219,Working,Higher education,Married,House / apartment,Managers
100712,0,Cash loans,M,41.4,3.42,4.0,N,N,540000.0,1575000.0,43443.0,1575000.0,0.08045,0.02758285714285714,Working,Higher education,Married,House / apartment,Managers
100713,1,Cash loans,F,35.32328767123288,0.79,2.0,N,Y,180000.0,755190.0,32125.5,675000.0,0.178475,0.042539625789536406,Working,Higher education,Married,House / apartment,Accountants
100714,1,Cash loans,F,59.77534246575343,4.52,2.0,N,Y,99000.0,548770.5,21892.5,490500.0,0.22113636363636363,0.0398937260658144,Pensioner,Secondary / secondary special,Married,House / apartment,
100715,0,Cash loans,M,52.43561643835616,27.67,2.0,Y,Y,126000.0,337500.0,13549.5,337500.0,0.10753571428571429,0.040146666666666664,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100716,0,Cash loans,F,32.824657534246576,6.63,3.0,Y,N,135000.0,761067.0,60259.5,657000.0,0.4463666666666667,0.07917765452975888,Commercial associate,Secondary / secondary special,Married,With parents,
100717,1,Cash loans,M,29.58904109589041,2.49,2.0,N,Y,135000.0,284400.0,13833.0,225000.0,0.10246666666666666,0.04863924050632911,Working,Secondary / secondary special,Civil marriage,House / apartment,High skill tech staff
100718,0,Cash loans,F,44.64931506849315,20.5,4.0,N,Y,234000.0,360000.0,26325.0,360000.0,0.1125,0.073125,Commercial associate,Higher education,Married,House / apartment,Laborers
100719,0,Cash loans,F,33.723287671232875,2.88,2.0,Y,Y,292500.0,746280.0,59094.0,675000.0,0.20203076923076924,0.07918475639170285,Working,Higher education,Married,House / apartment,Medicine staff
100720,0,Cash loans,F,24.638356164383563,0.42,3.0,N,Y,90000.0,135000.0,14305.5,135000.0,0.15895,0.10596666666666667,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
100721,0,Cash loans,F,53.71232876712329,4.52,3.0,Y,Y,216000.0,868500.0,25393.5,868500.0,0.1175625,0.029238341968911917,Pensioner,Secondary / secondary special,Married,House / apartment,
100722,0,Cash loans,M,44.367123287671234,3.62,2.0,Y,Y,540000.0,545040.0,26640.0,450000.0,0.04933333333333333,0.0488771466314399,Working,Secondary / secondary special,Married,House / apartment,
100723,0,Cash loans,F,39.01095890410959,3.8,3.0,Y,N,202500.0,227520.0,18103.5,180000.0,0.0894,0.07956882911392404,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100724,0,Cash loans,F,40.57260273972603,2.93,4.0,N,Y,112500.0,312768.0,16506.0,270000.0,0.14672,0.052773941068139964,Working,Incomplete higher,Civil marriage,House / apartment,Core staff
100725,0,Cash loans,F,31.471232876712328,2.73,3.0,Y,Y,112500.0,1223010.0,51948.0,1125000.0,0.46176,0.042475531680035324,Working,Higher education,Married,House / apartment,
100726,0,Cash loans,M,28.03013698630137,2.05,2.0,Y,N,202500.0,450000.0,17271.0,450000.0,0.08528888888888889,0.03838,Working,Secondary / secondary special,Married,House / apartment,Drivers
100727,0,Cash loans,F,46.33972602739726,3.8,1.0,Y,Y,112500.0,284400.0,10345.5,225000.0,0.09196,0.036376582278481014,Working,Secondary / secondary special,Separated,House / apartment,Sales staff
100728,0,Cash loans,F,48.91232876712328,9.88,2.0,N,N,112500.0,555273.0,16366.5,463500.0,0.14548,0.029474690827754998,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Medicine staff
100730,0,Cash loans,F,46.40547945205479,4.78,3.0,N,Y,315000.0,1971072.0,62019.0,1800000.0,0.19688571428571428,0.031464604032729396,Commercial associate,Higher education,Married,House / apartment,Accountants
100731,0,Revolving loans,F,37.89041095890411,3.08,3.0,Y,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,
100732,0,Cash loans,F,28.02739726027397,0.4,2.0,N,Y,225000.0,450000.0,22018.5,450000.0,0.09786,0.04893,Working,Incomplete higher,Married,House / apartment,Laborers
